order_id,customer_id,order_date,shipped_date,delivered_date,channel,promo_code,discount_pct,subtotal,shipping_cost,tax,order_total,status,is_first_order
O00001286,C001108,2024-05-03,2024-05-04,2024-05-07,paid_social,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00001287,C001110,2023-09-11,2023-09-12,2023-09-14,email,SUMMER15,0.15,81.56,0.0,6.52,88.08,delivered,True
O00001288,C001111,2024-02-06,2024-02-07,2024-02-08,direct,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00001289,C001113,2023-07-22,2023-07-23,2023-07-25,email,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00001290,C001114,2023-05-02,2023-05-03,2023-05-05,referral,,0.0,44.98,5.99,3.6,54.57,delivered,True
O00001291,C001115,2024-02-14,2024-02-15,2024-02-17,paid_search,,0.0,124.95,0.0,10.0,134.95,delivered,True
O00001292,C001115,2024-02-17,2024-02-18,2024-02-21,email,,0.0,38.99,5.99,3.12,48.1,delivered,False
O00001293,C001116,2023-03-20,2023-03-21,2023-03-24,organic_search,LOYAL15,0.1,31.49,5.99,2.52,40.0,delivered,True
O00001294,C001117,2024-05-21,2024-05-22,2024-05-27,email,,0.0,12.99,5.99,1.04,20.02,delivered,True
O00001295,C001118,2023-04-06,2023-04-07,2023-04-10,email,,0.2,15.19,5.99,1.22,22.4,delivered,True
O00001296,C001118,2023-05-19,2023-05-20,2023-05-21,organic_search,,0.0,77.98,0.0,6.24,84.22,delivered,False
O00001297,C001119,2024-05-05,2024-05-06,2024-05-08,email,,0.15,85.82,0.0,6.87,92.69,delivered,True
O00001298,C001120,2023-02-18,2023-02-19,2023-02-21,email,,0.15,15.29,5.99,1.22,22.5,delivered,True
O00001299,C001121,2023-05-09,2023-05-10,2023-05-11,email,,0.0,22.99,5.99,1.84,30.82,delivered,False
O00001300,C001125,2023-12-28,2023-12-29,2023-12-31,paid_search,,0.0,286.92,0.0,22.95,309.87,delivered,True
O00001301,C001126,2024-05-26,2024-05-27,2024-05-31,organic_search,,0.1,98.95,0.0,7.92,106.87,delivered,True
O00001302,C001128,2023-04-22,2023-04-23,2023-04-25,paid_social,,0.0,30.98,5.99,2.48,39.45,delivered,False
O00001303,C001129,2023-12-07,2023-12-08,2023-12-12,paid_social,,0.0,92.97,0.0,7.44,100.41,delivered,True
O00001304,C001129,2024-01-18,2024-01-19,2024-01-21,direct,SUMMER15,0.2,101.56,0.0,8.12,109.68,delivered,False
O00001305,C001130,2024-04-30,2024-05-01,2024-05-05,organic_social,LOYAL15,0.2,105.57,0.0,8.45,114.02,delivered,True
O00001306,C001130,2024-05-09,2024-05-10,2024-05-12,organic_search,,0.0,31.98,5.99,2.56,40.53,delivered,False
O00001307,C001130,2024-06-20,2024-06-21,2024-06-25,organic_search,,0.0,31.98,5.99,2.56,40.53,delivered,False
O00001308,C001132,2023-09-04,2023-09-05,2023-09-07,paid_social,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00001309,C001133,2024-03-03,2024-03-04,2024-03-05,organic_social,,0.0,62.97,0.0,5.04,68.01,delivered,True
O00001310,C001133,2024-03-09,2024-03-10,2024-03-12,organic_search,,0.0,97.96,0.0,7.84,105.8,delivered,False
O00001311,C001134,2023-04-10,2023-04-11,2023-04-13,organic_search,,0.0,25.98,5.99,2.08,34.05,delivered,False
O00001312,C001135,2023-06-20,2023-06-21,2023-06-23,organic_search,,0.15,16.14,5.99,1.29,23.42,delivered,True
O00001313,C001136,2023-08-05,2023-08-06,2023-08-09,paid_social,,0.0,41.98,5.99,3.36,51.33,delivered,True
O00001314,C001137,2024-06-02,2024-06-03,2024-06-07,email,,0.0,53.98,0.0,4.32,58.3,delivered,True
O00001315,C001138,2024-05-07,2024-05-08,2024-05-10,paid_social,LOYAL15,0.15,33.14,5.99,2.65,41.78,delivered,True
O00001316,C001140,2023-04-27,2023-04-28,2023-05-01,paid_social,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00001317,C001141,2023-02-27,2023-02-28,2023-03-04,paid_social,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00001318,C001141,2023-04-07,2023-04-08,2023-04-10,email,,0.0,157.94,0.0,12.64,170.58,delivered,False
O00001319,C001141,2023-04-08,2023-04-09,2023-04-12,direct,,0.0,26.99,5.99,2.16,35.14,delivered,False
O00001320,C001142,2023-05-16,2023-05-17,2023-05-20,email,LOYAL15,0.1,62.98,0.0,5.04,68.02,delivered,True
O00001321,C001143,2023-09-01,2023-09-02,2023-09-04,paid_search,WELCOME10,0.15,67.95,0.0,5.44,73.39,delivered,True
O00001322,C001144,2023-08-08,2023-08-09,2023-08-14,email,,0.2,28.78,5.99,2.3,37.07,delivered,True
O00001323,C001145,2024-04-17,2024-04-18,2024-04-21,paid_search,,0.2,14.39,5.99,1.15,21.53,delivered,True
O00001324,C001145,2024-04-19,2024-04-20,2024-04-22,organic_search,BFCM20,0.15,82.42,0.0,6.59,89.01,delivered,False
O00001325,C001146,2023-10-13,2023-10-14,2023-10-18,email,,0.0,53.98,0.0,4.32,58.3,delivered,False
O00001326,C001149,2023-06-08,2023-06-09,2023-06-12,email,,0.2,143.16,0.0,11.45,154.61,delivered,False
O00001327,C001149,2023-06-15,2023-06-16,2023-06-18,direct,,0.0,22.99,5.99,1.84,30.82,delivered,False
O00001328,C001153,2023-07-29,2023-07-30,2023-08-04,direct,,0.0,12.99,5.99,1.04,20.02,delivered,False
O00001329,C001153,2023-11-29,2023-11-30,2023-12-04,paid_social,BFCM20,0.1,35.98,5.99,2.88,44.85,delivered,False
O00001330,C001153,2023-12-03,2023-12-04,2023-12-06,email,WELCOME10,0.15,19.54,5.99,1.56,27.09,delivered,False
O00001331,C001153,2023-12-21,2023-12-22,2023-12-24,organic_search,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00001332,C001154,2024-03-03,2024-03-04,2024-03-06,paid_search,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00001333,C001155,2023-09-05,2023-09-06,2023-09-09,email,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00001334,C001156,2023-10-07,2023-10-08,2023-10-12,paid_social,,0.0,156.95,0.0,12.56,169.51,delivered,True
O00001335,C001157,2023-12-06,2023-12-07,2023-12-11,organic_search,SUMMER15,0.2,72.75,0.0,5.82,78.57,delivered,True
O00001336,C001159,2023-01-27,2023-01-28,2023-01-30,email,,0.0,100.97,0.0,8.08,109.05,delivered,True
O00001337,C001160,2024-03-29,2024-03-30,2024-04-01,organic_search,,0.0,84.97,0.0,6.8,91.77,delivered,True
O00001338,C001162,2023-06-04,2023-06-05,2023-06-06,organic_search,,0.0,57.97,0.0,4.64,62.61,delivered,True
O00001339,C001164,2024-03-12,2024-03-13,2024-03-15,paid_social,,0.0,100.97,0.0,8.08,109.05,delivered,True
O00001340,C001165,2024-01-21,2024-01-22,2024-01-25,email,WELCOME10,0.1,19.79,5.99,1.58,27.36,delivered,True
O00001341,C001166,2023-04-06,2023-04-07,2023-04-09,paid_social,,0.0,74.96,0.0,6.0,80.96,delivered,True
O00001342,C001168,2024-01-16,2024-01-17,2024-01-18,organic_search,,0.0,77.96,0.0,6.24,84.2,delivered,True
O00001343,C001169,2023-01-24,2023-01-25,2023-01-27,email,,0.0,26.99,5.99,2.16,35.14,delivered,False
O00001344,C001169,2023-04-09,2023-04-10,2023-04-15,direct,,0.0,18.99,5.99,1.52,26.5,delivered,False
O00001345,C001170,2023-05-30,2023-05-31,2023-06-02,paid_search,,0.0,12.99,5.99,1.04,20.02,delivered,True
O00001346,C001171,2023-02-19,2023-02-20,2023-02-24,organic_search,,0.0,61.98,0.0,4.96,66.94,delivered,True
O00001347,C001172,2024-03-26,2024-03-27,2024-03-30,paid_search,WELCOME10,0.15,18.69,5.99,1.5,26.18,delivered,True
O00001348,C001174,2023-12-02,2023-12-03,2023-12-06,direct,,0.0,12.99,5.99,1.04,20.02,delivered,True
O00001349,C001175,2024-01-26,2024-01-27,2024-01-29,organic_search,,0.0,47.98,0.0,3.84,51.82,delivered,True
O00001350,C001177,2023-02-09,2023-02-10,2023-02-14,organic_search,,0.1,62.98,0.0,5.04,68.02,delivered,True
O00001351,C001177,2023-02-12,2023-02-13,2023-02-15,organic_search,,0.0,22.99,5.99,1.84,30.82,delivered,False
O00001352,C001177,2023-05-09,2023-05-10,2023-05-14,organic_social,,0.0,47.97,0.0,3.84,51.81,delivered,False
O00001353,C001177,2023-05-19,2023-05-20,2023-05-23,organic_social,,0.0,73.98,0.0,5.92,79.9,delivered,False
O00001354,C001178,2023-05-11,2023-05-12,2023-05-15,paid_social,BFCM20,0.1,59.38,0.0,4.75,64.13,delivered,True
O00001355,C001179,2024-02-24,2024-02-25,2024-02-28,organic_search,,0.0,75.97,0.0,6.08,82.05,delivered,True
O00001356,C001180,2023-10-31,2023-11-01,2023-11-05,paid_search,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00001357,C001181,2023-04-12,2023-04-13,2023-04-16,direct,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00001358,C001182,2024-06-22,2024-06-23,2024-06-25,paid_social,,0.0,55.97,0.0,4.48,60.45,delivered,True
O00001359,C001183,2023-11-23,2023-11-24,2023-11-27,paid_search,,0.0,12.99,5.99,1.04,20.02,delivered,True
O00001360,C001183,2023-11-24,2023-11-25,2023-11-27,organic_search,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00001361,C001183,2023-12-03,2023-12-04,2023-12-06,email,,0.0,25.98,5.99,2.08,34.05,delivered,False
O00001362,C001187,2023-10-31,2023-11-01,2023-11-03,organic_search,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00001363,C001188,2023-12-10,2023-12-11,2023-12-14,email,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00001364,C001189,2023-10-21,2023-10-22,2023-10-24,direct,,0.0,108.97,0.0,8.72,117.69,delivered,False
O00001365,C001190,2023-09-25,2023-09-26,2023-10-01,email,,0.0,12.99,5.99,1.04,20.02,delivered,True
O00001366,C001190,2023-10-02,2023-10-03,2023-10-05,email,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00001367,C001190,2023-11-04,2023-11-05,2023-11-07,paid_search,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00001368,C001190,2023-12-21,2023-12-22,2023-12-24,organic_search,SUMMER15,0.15,15.29,5.99,1.22,22.5,delivered,False
O00001369,C001191,2024-03-03,2024-03-04,2024-03-05,email,,0.2,21.59,5.99,1.73,29.31,delivered,False
O00001370,C001192,2024-04-16,2024-04-17,2024-04-19,organic_search,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00001371,C001194,2024-02-11,2024-02-12,2024-02-13,organic_social,BFCM20,0.15,59.48,0.0,4.76,64.24,delivered,True
O00001372,C001195,2024-04-11,2024-04-12,2024-04-15,email,,0.0,105.96,0.0,8.48,114.44,delivered,True
O00001373,C001195,2024-06-04,2024-06-05,2024-06-08,paid_search,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00001374,C001196,2023-11-06,2023-11-07,2023-11-10,paid_search,,0.15,30.58,5.99,2.45,39.02,delivered,True
O00001375,C001197,2024-03-14,2024-03-15,2024-03-18,referral,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00001376,C001198,2023-09-29,2023-09-30,2023-10-02,direct,BFCM20,0.1,117.86,0.0,9.43,127.29,delivered,True
O00001377,C001199,2023-10-23,2023-10-24,2023-10-27,paid_social,,0.15,132.54,0.0,10.6,143.14,delivered,True
O00001378,C001199,2023-12-22,2023-12-23,2023-12-25,direct,SUMMER15,0.15,22.94,5.99,1.84,30.77,delivered,False
O00001379,C001199,2024-01-03,2024-01-04,2024-01-08,email,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00001380,C001201,2023-05-12,2023-05-13,2023-05-15,organic_search,WELCOME10,0.2,36.78,5.99,2.94,45.71,delivered,True
O00001381,C001202,2023-08-10,2023-08-11,2023-08-14,organic_search,SUMMER15,0.15,18.69,5.99,1.5,26.18,delivered,True
O00001382,C001203,2023-06-10,2023-06-11,2023-06-12,organic_social,,0.0,57.98,0.0,4.64,62.62,delivered,True
O00001383,C001204,2023-11-30,2023-12-01,2023-12-05,email,,0.0,60.98,0.0,4.88,65.86,delivered,True
O00001384,C001205,2023-01-14,2023-01-15,2023-01-17,paid_search,,0.0,43.98,5.99,3.52,53.49,delivered,True
O00001385,C001206,2023-08-28,2023-08-29,2023-09-01,paid_social,WELCOME10,0.1,90.85,0.0,7.27,98.12,delivered,True
O00001386,C001207,2023-11-27,2023-11-28,2023-12-01,organic_search,SUMMER15,0.2,116.74,0.0,9.34,126.08,delivered,True
O00001387,C001209,2023-08-22,2023-08-23,2023-08-26,organic_social,,0.0,56.98,0.0,4.56,61.54,delivered,True
O00001388,C001210,2023-04-21,2023-04-22,2023-04-25,organic_search,,0.2,51.17,0.0,4.09,55.26,delivered,True
O00001389,C001211,2023-02-01,2023-02-02,2023-02-03,paid_search,,0.0,74.97,0.0,6.0,80.97,delivered,True
O00001390,C001212,2024-04-24,2024-04-25,2024-04-30,paid_social,,0.0,60.98,0.0,4.88,65.86,delivered,True
O00001391,C001213,2023-06-30,2023-07-01,2023-07-04,email,,0.0,212.93,0.0,17.03,229.96,delivered,True
O00001392,C001215,2023-02-19,2023-02-20,2023-02-22,organic_search,,0.0,126.96,0.0,10.16,137.12,delivered,True
O00001393,C001215,2023-03-06,2023-03-07,2023-03-10,paid_search,,0.0,78.96,0.0,6.32,85.28,delivered,False
O00001394,C001215,2023-03-30,2023-03-31,2023-04-03,email,,0.0,60.98,0.0,4.88,65.86,delivered,False
O00001395,C001215,2023-07-07,2023-07-08,2023-07-10,direct,,0.0,76.97,0.0,6.16,83.13,delivered,False
O00001396,C001215,2023-09-18,2023-09-19,2023-09-22,email,,0.0,12.99,5.99,1.04,20.02,delivered,False
O00001397,C001217,2023-09-01,2023-09-02,2023-09-03,paid_social,WELCOME10,0.15,33.14,5.99,2.65,41.78,delivered,True
O00001398,C001218,2024-04-02,2024-04-03,2024-04-06,paid_social,,0.0,44.98,5.99,3.6,54.57,delivered,True
O00001399,C001219,2023-12-29,2023-12-30,2024-01-01,paid_social,,0.0,72.97,0.0,5.84,78.81,delivered,True
O00001400,C001220,2024-03-25,2024-03-26,2024-03-27,organic_search,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00001401,C001221,2024-02-18,2024-02-19,2024-02-22,direct,,0.0,194.95,0.0,15.6,210.55,delivered,True
O00001402,C001222,2023-10-31,2023-11-01,2023-11-02,organic_search,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00001403,C001223,2024-04-06,2024-04-07,2024-04-10,paid_search,SUMMER15,0.15,42.48,5.99,3.4,51.87,delivered,True
O00001404,C001225,2024-01-17,2024-01-18,2024-01-23,paid_social,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00001405,C001226,2023-03-31,2023-04-01,2023-04-03,paid_search,BFCM20,0.2,55.17,0.0,4.41,59.58,delivered,True
O00001406,C001226,2023-04-06,2023-04-07,2023-04-12,organic_search,,0.0,61.97,0.0,4.96,66.93,delivered,False
O00001407,C001227,2023-08-24,2023-08-25,2023-08-27,paid_search,,0.0,89.96,0.0,7.2,97.16,delivered,True
O00001408,C001228,2023-04-08,2023-04-09,2023-04-13,email,,0.0,95.96,0.0,7.68,103.64,delivered,True
O00001409,C001230,2023-04-05,2023-04-06,2023-04-11,organic_search,,0.0,57.98,0.0,4.64,62.62,delivered,True
O00001410,C001231,2024-03-08,2024-03-09,2024-03-11,direct,,0.0,70.96,0.0,5.68,76.64,delivered,True
O00001411,C001232,2023-07-29,2023-07-30,2023-08-01,paid_search,,0.0,35.98,5.99,2.88,44.85,delivered,True
O00001412,C001233,2024-05-18,2024-05-19,2024-05-21,paid_search,SUMMER15,0.15,51.81,0.0,4.14,55.95,delivered,True
O00001413,C001234,2023-08-11,2023-08-12,2023-08-17,paid_search,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00001414,C001235,2023-12-13,2023-12-14,2023-12-17,organic_search,,0.0,12.99,5.99,1.04,20.02,delivered,True
O00001415,C001236,2024-03-07,2024-03-08,2024-03-10,organic_search,LOYAL15,0.15,136.78,0.0,10.94,147.72,delivered,True
O00001416,C001237,2023-03-20,2023-03-21,2023-03-24,referral,,0.0,151.96,0.0,12.16,164.12,delivered,True
O00001417,C001238,2024-06-01,2024-06-02,2024-06-04,paid_social,,0.0,142.95,0.0,11.44,154.39,delivered,True
O00001418,C001240,2023-08-25,2023-08-26,2023-08-27,paid_social,SUMMER15,0.1,71.96,0.0,5.76,77.72,delivered,True
O00001419,C001241,2024-03-08,2024-03-09,2024-03-13,paid_social,LOYAL15,0.2,35.18,5.99,2.81,43.98,delivered,True
O00001420,C001242,2023-12-02,2023-12-03,2023-12-04,organic_search,,0.0,77.98,0.0,6.24,84.22,delivered,True
O00001421,C001243,2024-01-24,2024-01-25,2024-01-26,paid_social,SUMMER15,0.15,29.74,5.99,2.38,38.11,delivered,True
O00001422,C001244,2023-09-05,2023-09-06,2023-09-09,organic_search,,0.0,83.96,0.0,6.72,90.68,delivered,True
O00001423,C001245,2023-12-10,2023-12-11,2023-12-13,paid_social,LOYAL15,0.1,11.69,5.99,0.94,18.62,delivered,True
O00001424,C001247,2023-11-12,2023-11-13,2023-11-16,referral,SUMMER15,0.1,71.06,0.0,5.68,76.74,delivered,True
O00001425,C001247,2023-12-04,2023-12-05,2023-12-09,email,SUMMER15,0.1,106.15,0.0,8.49,114.64,delivered,False
O00001426,C001248,2023-07-10,2023-07-11,2023-07-15,organic_search,,0.0,53.98,0.0,4.32,58.3,delivered,True
O00001427,C001249,2024-02-07,2024-02-08,2024-02-10,organic_social,,0.0,89.96,0.0,7.2,97.16,delivered,True
O00001428,C001250,2023-08-05,2023-08-06,2023-08-10,referral,BFCM20,0.2,63.17,0.0,5.05,68.22,delivered,True
O00001429,C001251,2024-01-30,2024-01-31,2024-02-03,paid_social,LOYAL15,0.2,83.98,0.0,6.72,90.7,delivered,True
O00001430,C001252,2024-03-01,2024-03-02,2024-03-05,organic_search,SUMMER15,0.15,45.88,0.0,3.67,49.55,delivered,False
O00001431,C001253,2023-10-01,2023-10-02,2023-10-04,email,,0.1,19.79,5.99,1.58,27.36,delivered,True
O00001432,C001254,2023-05-11,2023-05-12,2023-05-14,organic_search,BFCM20,0.1,24.29,5.99,1.94,32.22,delivered,True
O00001433,C001255,2024-03-31,2024-04-01,2024-04-04,organic_social,,0.0,96.97,0.0,7.76,104.73,delivered,False
O00001434,C001256,2023-08-05,2023-08-06,2023-08-08,organic_search,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00001435,C001257,2023-12-27,2023-12-28,2023-12-31,paid_search,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00001436,C001258,2023-04-15,2023-04-16,2023-04-20,paid_social,SUMMER15,0.15,22.08,5.99,1.77,29.84,delivered,True
O00001437,C001259,2023-03-08,2023-03-09,2023-03-13,organic_search,WELCOME10,0.15,60.32,0.0,4.83,65.15,delivered,True
O00001438,C001260,2023-03-01,2023-03-02,2023-03-04,paid_search,WELCOME10,0.2,48.78,0.0,3.9,52.68,delivered,True
O00001439,C001260,2023-04-06,2023-04-07,2023-04-10,email,,0.0,129.96,0.0,10.4,140.36,delivered,False
O00001440,C001260,2023-04-22,2023-04-23,2023-04-25,organic_search,,0.0,51.98,0.0,4.16,56.14,delivered,False
O00001441,C001260,2023-06-18,2023-06-19,2023-06-23,organic_social,,0.0,80.97,0.0,6.48,87.45,delivered,False
O00001442,C001261,2023-02-15,2023-02-16,2023-02-20,organic_search,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00001443,C001261,2023-02-28,2023-03-01,2023-03-04,paid_social,,0.0,91.97,0.0,7.36,99.33,delivered,False
O00001444,C001261,2023-03-08,2023-03-09,2023-03-13,direct,,0.0,26.99,5.99,2.16,35.14,delivered,False
O00001445,C001261,2023-03-10,2023-03-11,2023-03-14,paid_social,LOYAL15,0.15,11.04,5.99,0.88,17.91,delivered,False
O00001446,C001261,2023-03-31,2023-04-01,2023-04-06,paid_search,,0.0,22.99,5.99,1.84,30.82,delivered,False
O00001447,C001261,2023-05-14,2023-05-15,2023-05-18,email,,0.0,60.97,0.0,4.88,65.85,delivered,False
O00001448,C001261,2023-06-26,2023-06-27,2023-06-30,organic_search,,0.0,61.98,0.0,4.96,66.94,cancelled,False
O00001449,C001261,2023-06-27,2023-06-28,2023-06-30,organic_social,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00001450,C001261,2023-07-05,2023-07-06,2023-07-10,direct,SUMMER15,0.2,17.59,5.99,1.41,24.99,delivered,False
O00001451,C001261,2023-08-11,2023-08-12,2023-08-14,direct,,0.0,76.96,0.0,6.16,83.12,delivered,False
O00001452,C001261,2023-09-03,2023-09-04,2023-09-06,paid_search,,0.0,18.99,5.99,1.52,26.5,delivered,False
O00001453,C001261,2023-10-30,2023-10-31,2023-11-02,paid_search,,0.0,38.99,5.99,3.12,48.1,delivered,False
O00001454,C001261,2023-12-20,2023-12-21,2023-12-24,organic_search,,0.0,72.97,0.0,5.84,78.81,delivered,False
O00001455,C001261,2024-01-16,2024-01-17,2024-01-19,paid_social,,0.0,17.99,5.99,1.44,25.42,delivered,False
O00001456,C001261,2024-01-18,2024-01-19,2024-01-21,paid_search,,0.0,60.97,0.0,4.88,65.85,delivered,False
O00001457,C001261,2024-02-17,2024-02-18,2024-02-22,email,,0.0,12.99,5.99,1.04,20.02,delivered,False
O00001458,C001261,2024-04-05,2024-04-06,2024-04-07,organic_search,,0.0,158.95,0.0,12.72,171.67,delivered,False
O00001459,C001262,2024-03-13,2024-03-14,2024-03-16,organic_search,SUMMER15,0.15,11.04,5.99,0.88,17.91,delivered,True
O00001460,C001262,2024-03-18,2024-03-19,2024-03-22,organic_search,,0.0,39.98,5.99,3.2,49.17,delivered,False
O00001461,C001263,2023-07-29,2023-07-30,2023-08-02,email,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00001462,C001264,2023-11-21,2023-11-22,2023-11-24,paid_search,WELCOME10,0.2,30.38,5.99,2.43,38.8,delivered,True
O00001463,C001264,2023-11-28,2023-11-29,2023-12-01,organic_search,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00001464,C001265,2023-06-23,2023-06-24,2023-06-27,organic_search,BFCM20,0.15,39.08,5.99,3.13,48.2,delivered,False
O00001465,C001267,2023-06-20,2023-06-21,2023-06-23,organic_search,LOYAL15,0.1,34.18,5.99,2.73,42.9,delivered,False
O00001466,C001267,2023-06-25,2023-06-26,2023-06-30,email,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00001467,C001268,2023-08-14,2023-08-15,2023-08-19,paid_search,,0.0,35.98,5.99,2.88,44.85,delivered,True
O00001468,C001270,2024-03-29,2024-03-30,2024-04-02,organic_search,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00001469,C001271,2023-04-22,2023-04-23,2023-04-27,organic_search,BFCM20,0.1,31.49,5.99,2.52,40.0,delivered,True
O00001470,C001272,2023-08-03,2023-08-04,2023-08-06,paid_search,,0.0,58.97,0.0,4.72,63.69,delivered,True
O00001471,C001272,2023-08-10,2023-08-11,2023-08-16,direct,,0.0,38.99,5.99,3.12,48.1,delivered,False
O00001472,C001272,2023-08-12,2023-08-13,2023-08-16,paid_search,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00001473,C001273,2023-05-04,2023-05-05,2023-05-08,organic_search,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00001474,C001274,2024-02-08,2024-02-09,2024-02-12,direct,,0.0,55.97,0.0,4.48,60.45,delivered,True
O00001475,C001274,2024-04-03,2024-04-04,2024-04-09,organic_search,,0.0,22.99,5.99,1.84,30.82,delivered,False
O00001476,C001276,2023-05-19,2023-05-20,2023-05-24,paid_social,,0.0,48.97,0.0,3.92,52.89,delivered,True
O00001477,C001278,2023-05-30,2023-05-31,2023-06-02,organic_social,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00001478,C001280,2023-04-13,2023-04-14,2023-04-17,email,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00001479,C001281,2024-06-26,2024-06-27,2024-07-02,email,SUMMER15,0.15,33.14,5.99,2.65,41.78,delivered,True
O00001480,C001282,2024-04-04,2024-04-05,2024-04-09,paid_social,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00001481,C001282,2024-04-11,2024-04-12,2024-04-16,organic_search,,0.0,43.98,5.99,3.52,53.49,delivered,False
O00001482,C001283,2023-03-11,2023-03-12,2023-03-14,paid_search,,0.0,92.97,0.0,7.44,100.41,delivered,True
O00001483,C001284,2023-04-09,2023-04-10,2023-04-13,organic_search,,0.0,54.97,0.0,4.4,59.37,delivered,True
O00001484,C001286,2023-09-14,2023-09-15,2023-09-18,paid_social,,0.0,90.97,0.0,7.28,98.25,delivered,True
O00001485,C001287,2023-07-12,2023-07-13,2023-07-15,paid_social,LOYAL15,0.1,153.84,0.0,12.31,166.15,delivered,True
O00001486,C001288,2023-12-15,2023-12-16,2023-12-17,email,,0.0,69.98,0.0,5.6,75.58,delivered,True
O00001487,C001290,2023-01-21,2023-01-22,2023-01-24,organic_search,,0.0,219.93,0.0,17.59,237.52,delivered,True
