spend_id,date,platform,campaign_id,campaign_name,impressions,clicks,ctr,spend,conversions,conversion_value,roas
AD00001133,2023-06-11,meta_ads,FB003,LAL — Top Customers,3786,93,0.0246,41.12,1,42.11,1.02
AD00001134,2023-06-11,meta_ads,IG001,Instagram — Story Ads,3122,69,0.0222,34.29,2,82.93,2.42
AD00001135,2023-06-12,google_ads,GS001,Brand Keywords,550,22,0.04,36.63,1,49.39,1.35
AD00001136,2023-06-12,google_ads,GS002,Coffee Subscription,1044,60,0.0575,35.02,3,140.34,4.01
AD00001137,2023-06-12,google_ads,GS003,Competitor Conquesting,702,29,0.0413,19.79,1,48.22,2.44
AD00001138,2023-06-12,meta_ads,FB001,Prospecting — Interest,1493,35,0.0239,25.48,1,45.03,1.77
AD00001139,2023-06-12,meta_ads,FB002,Retargeting — Site Visitors,2969,48,0.0165,32.61,1,30.51,0.94
AD00001140,2023-06-12,meta_ads,FB003,LAL — Top Customers,2875,33,0.0118,23.84,0,0.0,0.0
AD00001141,2023-06-12,meta_ads,IG001,Instagram — Story Ads,1024,19,0.019,18.0,0,0.0,0.0
AD00001142,2023-06-13,google_ads,GS001,Brand Keywords,721,34,0.0472,28.69,2,59.11,2.06
AD00001143,2023-06-13,google_ads,GS002,Coffee Subscription,179,9,0.0503,19.88,0,0.0,0.0
AD00001144,2023-06-13,google_ads,GS003,Competitor Conquesting,570,22,0.0386,29.12,1,30.33,1.04
AD00001145,2023-06-13,meta_ads,FB001,Prospecting — Interest,1484,34,0.0232,21.9,1,34.49,1.57
AD00001146,2023-06-13,meta_ads,FB002,Retargeting — Site Visitors,1667,31,0.0187,22.6,0,0.0,0.0
AD00001147,2023-06-13,meta_ads,FB003,LAL — Top Customers,1840,23,0.0128,19.73,0,0.0,0.0
AD00001148,2023-06-13,meta_ads,IG001,Instagram — Story Ads,1796,28,0.0156,31.53,0,0.0,0.0
AD00001149,2023-06-14,google_ads,GS001,Brand Keywords,467,15,0.0321,32.28,0,0.0,0.0
AD00001150,2023-06-14,google_ads,GS002,Coffee Subscription,777,36,0.0463,22.14,2,78.32,3.54
AD00001151,2023-06-14,google_ads,GS003,Competitor Conquesting,442,19,0.043,24.56,1,34.69,1.41
AD00001152,2023-06-14,meta_ads,FB001,Prospecting — Interest,2502,23,0.0092,35.23,0,0.0,0.0
AD00001153,2023-06-14,meta_ads,FB002,Retargeting — Site Visitors,3330,35,0.0108,31.97,1,40.23,1.26
AD00001154,2023-06-14,meta_ads,FB003,LAL — Top Customers,2535,40,0.0158,35.8,1,46.05,1.29
AD00001155,2023-06-14,meta_ads,IG001,Instagram — Story Ads,1681,37,0.0225,23.94,1,51.65,2.16
AD00001156,2023-06-15,google_ads,GS001,Brand Keywords,650,29,0.0446,30.79,1,40.57,1.32
AD00001157,2023-06-15,google_ads,GS002,Coffee Subscription,273,13,0.0476,26.97,0,0.0,0.0
AD00001158,2023-06-15,google_ads,GS003,Competitor Conquesting,636,36,0.0566,25.14,1,38.44,1.53
AD00001159,2023-06-15,meta_ads,FB001,Prospecting — Interest,2330,22,0.0095,36.17,0,0.0,0.0
AD00001160,2023-06-15,meta_ads,FB002,Retargeting — Site Visitors,1241,26,0.0215,21.82,0,0.0,0.0
AD00001161,2023-06-15,meta_ads,FB003,LAL — Top Customers,3470,59,0.0172,31.27,1,43.79,1.4
AD00001162,2023-06-15,meta_ads,IG001,Instagram — Story Ads,2953,28,0.0098,28.62,0,0.0,0.0
AD00001163,2023-06-16,google_ads,GS001,Brand Keywords,434,24,0.0553,35.89,1,44.36,1.24
AD00001164,2023-06-16,google_ads,GS002,Coffee Subscription,341,16,0.0469,34.68,0,0.0,0.0
AD00001165,2023-06-16,google_ads,GS003,Competitor Conquesting,573,29,0.0506,34.82,1,40.75,1.17
AD00001166,2023-06-16,meta_ads,FB001,Prospecting — Interest,2258,51,0.0229,26.24,1,36.12,1.38
AD00001167,2023-06-16,meta_ads,FB002,Retargeting — Site Visitors,1983,45,0.0229,38.29,1,45.37,1.18
AD00001168,2023-06-16,meta_ads,FB003,LAL — Top Customers,3780,47,0.0125,32.21,0,0.0,0.0
AD00001169,2023-06-16,meta_ads,IG001,Instagram — Story Ads,1963,32,0.0168,36.63,1,43.26,1.18
AD00001170,2023-06-17,google_ads,GS001,Brand Keywords,668,37,0.0554,22.86,2,64.3,2.81
AD00001171,2023-06-17,google_ads,GS002,Coffee Subscription,792,40,0.0505,27.63,1,35.85,1.3
AD00001172,2023-06-17,google_ads,GS003,Competitor Conquesting,601,36,0.0599,26.18,2,90.5,3.46
AD00001173,2023-06-17,meta_ads,FB001,Prospecting — Interest,4524,53,0.0118,36.29,1,29.53,0.81
AD00001174,2023-06-17,meta_ads,FB002,Retargeting — Site Visitors,1672,24,0.0145,36.25,0,0.0,0.0
AD00001175,2023-06-17,meta_ads,FB003,LAL — Top Customers,1675,20,0.0121,24.8,0,0.0,0.0
AD00001176,2023-06-17,meta_ads,IG001,Instagram — Story Ads,3872,46,0.012,35.7,1,44.81,1.26
AD00001177,2023-06-18,google_ads,GS001,Brand Keywords,346,17,0.0491,35.37,0,0.0,0.0
AD00001178,2023-06-18,google_ads,GS002,Coffee Subscription,312,15,0.0481,23.06,0,0.0,0.0
AD00001179,2023-06-18,google_ads,GS003,Competitor Conquesting,297,17,0.0572,36.82,1,42.22,1.15
AD00001180,2023-06-18,meta_ads,FB001,Prospecting — Interest,2439,45,0.0185,29.74,1,30.31,1.02
AD00001181,2023-06-18,meta_ads,FB002,Retargeting — Site Visitors,1579,27,0.0174,22.92,0,0.0,0.0
AD00001182,2023-06-18,meta_ads,FB003,LAL — Top Customers,2295,52,0.0228,37.76,1,37.95,1.01
AD00001183,2023-06-18,meta_ads,IG001,Instagram — Story Ads,2543,44,0.0174,30.47,0,0.0,0.0
AD00001184,2023-06-19,google_ads,GS001,Brand Keywords,467,19,0.0407,30.9,1,53.96,1.75
AD00001185,2023-06-19,google_ads,GS002,Coffee Subscription,421,13,0.0309,29.08,0,0.0,0.0
AD00001186,2023-06-19,google_ads,GS003,Competitor Conquesting,863,30,0.0348,21.12,0,0.0,0.0
AD00001187,2023-06-19,meta_ads,FB001,Prospecting — Interest,1210,18,0.0152,20.26,0,0.0,0.0
AD00001188,2023-06-19,meta_ads,FB002,Retargeting — Site Visitors,1984,30,0.0155,34.21,0,0.0,0.0
AD00001189,2023-06-19,meta_ads,FB003,LAL — Top Customers,1661,25,0.0153,31.74,0,0.0,0.0
AD00001190,2023-06-19,meta_ads,IG001,Instagram — Story Ads,1728,35,0.0206,30.29,0,0.0,0.0
AD00001191,2023-06-20,google_ads,GS001,Brand Keywords,442,14,0.0317,27.47,0,0.0,0.0
AD00001192,2023-06-20,google_ads,GS002,Coffee Subscription,414,20,0.0483,33.57,1,28.68,0.85
AD00001193,2023-06-20,google_ads,GS003,Competitor Conquesting,509,16,0.0314,35.57,1,45.11,1.27
AD00001194,2023-06-20,meta_ads,FB001,Prospecting — Interest,2361,26,0.0114,22.79,0,0.0,0.0
AD00001195,2023-06-20,meta_ads,FB002,Retargeting — Site Visitors,3158,42,0.0134,37.08,0,0.0,0.0
AD00001196,2023-06-20,meta_ads,FB003,LAL — Top Customers,2509,51,0.0207,37.37,0,0.0,0.0
AD00001197,2023-06-20,meta_ads,IG001,Instagram — Story Ads,3278,70,0.0215,33.8,1,49.69,1.47
AD00001198,2023-06-21,google_ads,GS001,Brand Keywords,946,40,0.0423,34.85,2,61.95,1.78
AD00001199,2023-06-21,google_ads,GS002,Coffee Subscription,503,23,0.0457,31.73,1,46.26,1.46
AD00001200,2023-06-21,google_ads,GS003,Competitor Conquesting,342,16,0.0468,24.2,0,0.0,0.0
AD00001201,2023-06-21,meta_ads,FB001,Prospecting — Interest,1343,33,0.0246,29.53,1,39.53,1.34
AD00001202,2023-06-21,meta_ads,FB002,Retargeting — Site Visitors,2974,38,0.013,24.03,0,0.0,0.0
AD00001203,2023-06-21,meta_ads,FB003,LAL — Top Customers,3644,73,0.0201,36.96,1,30.4,0.82
AD00001204,2023-06-21,meta_ads,IG001,Instagram — Story Ads,1777,38,0.0216,28.83,0,0.0,0.0
AD00001205,2023-06-22,google_ads,GS001,Brand Keywords,471,24,0.051,30.23,1,42.41,1.4
AD00001206,2023-06-22,google_ads,GS002,Coffee Subscription,393,16,0.0407,29.68,0,0.0,0.0
AD00001207,2023-06-22,google_ads,GS003,Competitor Conquesting,689,40,0.0581,34.43,2,96.23,2.79
AD00001208,2023-06-22,meta_ads,FB001,Prospecting — Interest,1701,24,0.0145,36.5,0,0.0,0.0
AD00001209,2023-06-22,meta_ads,FB002,Retargeting — Site Visitors,1922,30,0.0158,35.25,0,0.0,0.0
AD00001210,2023-06-22,meta_ads,FB003,LAL — Top Customers,3838,74,0.0193,34.32,1,42.55,1.24
AD00001211,2023-06-22,meta_ads,IG001,Instagram — Story Ads,1663,32,0.0194,23.55,0,0.0,0.0
AD00001212,2023-06-23,google_ads,GS001,Brand Keywords,846,27,0.0319,34.41,1,54.05,1.57
AD00001213,2023-06-23,google_ads,GS002,Coffee Subscription,261,14,0.0536,27.43,0,0.0,0.0
AD00001214,2023-06-23,google_ads,GS003,Competitor Conquesting,1078,39,0.0362,23.91,1,53.94,2.26
AD00001215,2023-06-23,meta_ads,FB001,Prospecting — Interest,2471,45,0.0183,35.2,1,37.87,1.08
AD00001216,2023-06-23,meta_ads,FB002,Retargeting — Site Visitors,1306,18,0.014,24.07,0,0.0,0.0
AD00001217,2023-06-23,meta_ads,FB003,LAL — Top Customers,1136,9,0.0082,19.8,0,0.0,0.0
AD00001218,2023-06-23,meta_ads,IG001,Instagram — Story Ads,2556,39,0.0156,22.04,0,0.0,0.0
AD00001219,2023-06-24,google_ads,GS001,Brand Keywords,586,26,0.0444,41.42,1,48.05,1.16
AD00001220,2023-06-24,google_ads,GS002,Coffee Subscription,458,25,0.0546,29.47,0,0.0,0.0
AD00001221,2023-06-24,google_ads,GS003,Competitor Conquesting,528,25,0.0473,26.87,1,47.61,1.77
AD00001222,2023-06-24,meta_ads,FB001,Prospecting — Interest,1786,23,0.0133,38.3,0,0.0,0.0
AD00001223,2023-06-24,meta_ads,FB002,Retargeting — Site Visitors,1687,17,0.0106,27.78,0,0.0,0.0
AD00001224,2023-06-24,meta_ads,FB003,LAL — Top Customers,1482,14,0.0098,32.39,0,0.0,0.0
AD00001225,2023-06-24,meta_ads,IG001,Instagram — Story Ads,1835,31,0.017,21.95,0,0.0,0.0
AD00001226,2023-06-25,google_ads,GS001,Brand Keywords,626,26,0.0415,30.59,0,0.0,0.0
AD00001227,2023-06-25,google_ads,GS002,Coffee Subscription,381,19,0.0499,41.74,0,0.0,0.0
AD00001228,2023-06-25,google_ads,GS003,Competitor Conquesting,1370,44,0.0321,37.08,2,81.55,2.2
AD00001229,2023-06-25,meta_ads,FB001,Prospecting — Interest,2433,40,0.0168,40.73,1,33.0,0.81
AD00001230,2023-06-25,meta_ads,FB002,Retargeting — Site Visitors,3752,45,0.0122,32.68,1,47.89,1.47
AD00001231,2023-06-25,meta_ads,FB003,LAL — Top Customers,2070,38,0.0187,33.55,1,39.47,1.18
AD00001232,2023-06-25,meta_ads,IG001,Instagram — Story Ads,1151,21,0.0191,21.04,0,0.0,0.0
AD00001233,2023-06-26,google_ads,GS001,Brand Keywords,404,24,0.0594,20.19,1,32.9,1.63
AD00001234,2023-06-26,google_ads,GS002,Coffee Subscription,1236,43,0.0348,36.75,2,80.72,2.2
AD00001235,2023-06-26,google_ads,GS003,Competitor Conquesting,870,42,0.0483,32.59,1,37.43,1.15
AD00001236,2023-06-26,meta_ads,FB001,Prospecting — Interest,1711,37,0.0219,33.47,1,30.6,0.91
AD00001237,2023-06-26,meta_ads,FB002,Retargeting — Site Visitors,1500,31,0.0212,22.62,0,0.0,0.0
AD00001238,2023-06-26,meta_ads,FB003,LAL — Top Customers,985,16,0.0163,19.2,0,0.0,0.0
AD00001239,2023-06-26,meta_ads,IG001,Instagram — Story Ads,2979,24,0.0081,25.89,0,0.0,0.0
AD00001240,2023-06-27,google_ads,GS001,Brand Keywords,286,17,0.0594,37.12,1,31.5,0.85
AD00001241,2023-06-27,google_ads,GS002,Coffee Subscription,622,27,0.0434,36.67,2,108.76,2.97
AD00001242,2023-06-27,google_ads,GS003,Competitor Conquesting,1033,43,0.0416,26.68,1,42.86,1.61
AD00001243,2023-06-27,meta_ads,FB001,Prospecting — Interest,1203,25,0.0214,24.51,0,0.0,0.0
AD00001244,2023-06-27,meta_ads,FB002,Retargeting — Site Visitors,1734,35,0.0204,34.42,0,0.0,0.0
AD00001245,2023-06-27,meta_ads,FB003,LAL — Top Customers,1652,24,0.0148,19.6,0,0.0,0.0
AD00001246,2023-06-27,meta_ads,IG001,Instagram — Story Ads,1679,15,0.0092,24.86,0,0.0,0.0
AD00001247,2023-06-28,google_ads,GS001,Brand Keywords,373,12,0.0322,21.84,0,0.0,0.0
AD00001248,2023-06-28,google_ads,GS002,Coffee Subscription,562,30,0.0534,31.72,1,35.17,1.11
AD00001249,2023-06-28,google_ads,GS003,Competitor Conquesting,665,27,0.0406,24.31,1,35.34,1.45
AD00001250,2023-06-28,meta_ads,FB001,Prospecting — Interest,3715,45,0.0122,34.29,1,52.83,1.54
AD00001251,2023-06-28,meta_ads,FB002,Retargeting — Site Visitors,1786,35,0.0199,36.99,0,0.0,0.0
AD00001252,2023-06-28,meta_ads,FB003,LAL — Top Customers,1379,12,0.0091,25.73,0,0.0,0.0
AD00001253,2023-06-28,meta_ads,IG001,Instagram — Story Ads,1609,22,0.0142,20.2,0,0.0,0.0
AD00001254,2023-06-29,google_ads,GS001,Brand Keywords,424,25,0.059,30.54,1,42.09,1.38
AD00001255,2023-06-29,google_ads,GS002,Coffee Subscription,338,11,0.0325,25.2,0,0.0,0.0
AD00001256,2023-06-29,google_ads,GS003,Competitor Conquesting,143,8,0.0559,19.13,0,0.0,0.0
AD00001257,2023-06-29,meta_ads,FB001,Prospecting — Interest,1428,24,0.0172,31.03,0,0.0,0.0
AD00001258,2023-06-29,meta_ads,FB002,Retargeting — Site Visitors,1325,29,0.0219,24.84,0,0.0,0.0
AD00001259,2023-06-29,meta_ads,FB003,LAL — Top Customers,1459,17,0.0122,29.63,0,0.0,0.0
AD00001260,2023-06-29,meta_ads,IG001,Instagram — Story Ads,1271,22,0.0178,24.38,0,0.0,0.0
AD00001261,2023-06-30,google_ads,GS001,Brand Keywords,441,18,0.0408,29.71,0,0.0,0.0
AD00001262,2023-06-30,google_ads,GS002,Coffee Subscription,421,18,0.0428,38.36,1,28.43,0.74
AD00001263,2023-06-30,google_ads,GS003,Competitor Conquesting,199,10,0.0503,20.56,0,0.0,0.0
AD00001264,2023-06-30,meta_ads,FB001,Prospecting — Interest,2307,38,0.0168,33.35,1,43.72,1.31
AD00001265,2023-06-30,meta_ads,FB002,Retargeting — Site Visitors,1859,30,0.0163,34.55,0,0.0,0.0
AD00001266,2023-06-30,meta_ads,FB003,LAL — Top Customers,1705,35,0.0209,30.74,0,0.0,0.0
AD00001267,2023-06-30,meta_ads,IG001,Instagram — Story Ads,2511,49,0.0197,39.06,0,0.0,0.0
AD00001268,2023-07-01,google_ads,GS001,Brand Keywords,299,17,0.0569,26.7,0,0.0,0.0
AD00001269,2023-07-01,google_ads,GS002,Coffee Subscription,575,33,0.0574,40.71,1,47.89,1.18
AD00001270,2023-07-01,google_ads,GS003,Competitor Conquesting,451,25,0.0554,23.12,1,43.6,1.89
AD00001271,2023-07-01,meta_ads,FB001,Prospecting — Interest,2411,39,0.0162,32.36,0,0.0,0.0
AD00001272,2023-07-01,meta_ads,FB002,Retargeting — Site Visitors,1633,24,0.0153,33.79,0,0.0,0.0
AD00001273,2023-07-01,meta_ads,FB003,LAL — Top Customers,2273,32,0.0145,23.08,0,0.0,0.0
AD00001274,2023-07-01,meta_ads,IG001,Instagram — Story Ads,2915,47,0.0164,24.61,1,49.31,2.0
AD00001275,2023-07-02,google_ads,GS001,Brand Keywords,376,19,0.0505,35.93,0,0.0,0.0
AD00001276,2023-07-02,google_ads,GS002,Coffee Subscription,586,33,0.0563,37.92,2,87.7,2.31
AD00001277,2023-07-02,google_ads,GS003,Competitor Conquesting,695,30,0.0432,24.02,1,44.58,1.86
AD00001278,2023-07-02,meta_ads,FB001,Prospecting — Interest,1513,31,0.0207,22.9,1,35.6,1.55
AD00001279,2023-07-02,meta_ads,FB002,Retargeting — Site Visitors,1563,30,0.0197,28.54,0,0.0,0.0
AD00001280,2023-07-02,meta_ads,FB003,LAL — Top Customers,2659,65,0.0248,39.9,1,34.51,0.86
AD00001281,2023-07-02,meta_ads,IG001,Instagram — Story Ads,1212,13,0.0114,25.53,0,0.0,0.0
AD00001282,2023-07-03,google_ads,GS001,Brand Keywords,936,29,0.031,23.52,1,42.33,1.8
AD00001283,2023-07-03,google_ads,GS002,Coffee Subscription,376,15,0.0399,22.31,0,0.0,0.0
AD00001284,2023-07-03,google_ads,GS003,Competitor Conquesting,464,20,0.0431,22.92,1,39.74,1.73
AD00001285,2023-07-03,meta_ads,FB001,Prospecting — Interest,1827,37,0.0206,34.31,0,0.0,0.0
AD00001286,2023-07-03,meta_ads,FB002,Retargeting — Site Visitors,2529,32,0.0128,24.99,0,0.0,0.0
AD00001287,2023-07-03,meta_ads,FB003,LAL — Top Customers,1526,26,0.0173,21.16,0,0.0,0.0
AD00001288,2023-07-03,meta_ads,IG001,Instagram — Story Ads,1371,17,0.0131,29.3,0,0.0,0.0
AD00001289,2023-07-04,google_ads,GS001,Brand Keywords,385,15,0.039,19.26,1,43.86,2.28
AD00001290,2023-07-04,google_ads,GS002,Coffee Subscription,725,27,0.0372,36.32,2,102.67,2.83
AD00001291,2023-07-04,google_ads,GS003,Competitor Conquesting,367,16,0.0436,23.12,1,31.41,1.36
AD00001292,2023-07-04,meta_ads,FB001,Prospecting — Interest,1783,33,0.019,33.2,0,0.0,0.0
AD00001293,2023-07-04,meta_ads,FB002,Retargeting — Site Visitors,1348,26,0.0199,20.25,0,0.0,0.0
AD00001294,2023-07-04,meta_ads,FB003,LAL — Top Customers,3462,61,0.0179,29.81,1,43.77,1.47
AD00001295,2023-07-04,meta_ads,IG001,Instagram — Story Ads,2381,43,0.0184,33.2,1,54.39,1.64
AD00001296,2023-07-05,google_ads,GS001,Brand Keywords,368,18,0.0489,19.3,0,0.0,0.0
AD00001297,2023-07-05,google_ads,GS002,Coffee Subscription,975,33,0.0338,30.27,1,45.89,1.52
AD00001298,2023-07-05,google_ads,GS003,Competitor Conquesting,407,21,0.0516,24.03,0,0.0,0.0
AD00001299,2023-07-05,meta_ads,FB001,Prospecting — Interest,1651,20,0.0123,32.61,0,0.0,0.0
AD00001300,2023-07-05,meta_ads,FB002,Retargeting — Site Visitors,1807,31,0.0177,19.39,0,0.0,0.0
AD00001301,2023-07-05,meta_ads,FB003,LAL — Top Customers,2901,25,0.0089,25.97,0,0.0,0.0
AD00001302,2023-07-05,meta_ads,IG001,Instagram — Story Ads,1716,40,0.0237,34.92,0,0.0,0.0
AD00001303,2023-07-06,google_ads,GS001,Brand Keywords,194,8,0.0412,18.94,0,0.0,0.0
AD00001304,2023-07-06,google_ads,GS002,Coffee Subscription,348,15,0.0431,26.45,1,50.72,1.92
AD00001305,2023-07-06,google_ads,GS003,Competitor Conquesting,627,37,0.059,31.08,1,32.73,1.05
AD00001306,2023-07-06,meta_ads,FB001,Prospecting — Interest,1474,16,0.0113,32.08,0,0.0,0.0
AD00001307,2023-07-06,meta_ads,FB002,Retargeting — Site Visitors,2849,37,0.0131,31.23,0,0.0,0.0
AD00001308,2023-07-06,meta_ads,FB003,LAL — Top Customers,2521,45,0.0182,25.87,1,39.26,1.52
AD00001309,2023-07-06,meta_ads,IG001,Instagram — Story Ads,1233,16,0.0134,23.34,0,0.0,0.0
AD00001310,2023-07-07,google_ads,GS001,Brand Keywords,256,10,0.0391,21.4,0,0.0,0.0
AD00001311,2023-07-07,google_ads,GS002,Coffee Subscription,1678,51,0.0304,30.72,3,113.38,3.69
AD00001312,2023-07-07,google_ads,GS003,Competitor Conquesting,421,21,0.0499,24.24,1,28.62,1.18
AD00001313,2023-07-07,meta_ads,FB001,Prospecting — Interest,1508,26,0.0177,28.08,0,0.0,0.0
AD00001314,2023-07-07,meta_ads,FB002,Retargeting — Site Visitors,1251,22,0.018,25.44,0,0.0,0.0
AD00001315,2023-07-07,meta_ads,FB003,LAL — Top Customers,1065,18,0.0176,19.84,0,0.0,0.0
AD00001316,2023-07-07,meta_ads,IG001,Instagram — Story Ads,2520,52,0.021,27.75,1,53.32,1.92
AD00001317,2023-07-08,google_ads,GS001,Brand Keywords,484,16,0.0331,25.48,0,0.0,0.0
AD00001318,2023-07-08,google_ads,GS002,Coffee Subscription,409,24,0.0587,33.48,1,33.22,0.99
AD00001319,2023-07-08,google_ads,GS003,Competitor Conquesting,362,21,0.058,34.12,0,0.0,0.0
AD00001320,2023-07-08,meta_ads,FB001,Prospecting — Interest,2151,48,0.0224,41.55,1,40.4,0.97
AD00001321,2023-07-08,meta_ads,FB002,Retargeting — Site Visitors,1535,32,0.0214,30.91,0,0.0,0.0
AD00001322,2023-07-08,meta_ads,FB003,LAL — Top Customers,2560,57,0.0225,25.3,1,41.92,1.66
AD00001323,2023-07-08,meta_ads,IG001,Instagram — Story Ads,2761,28,0.0102,28.33,0,0.0,0.0
AD00001324,2023-07-09,google_ads,GS001,Brand Keywords,639,21,0.0329,35.7,0,0.0,0.0
AD00001325,2023-07-09,google_ads,GS002,Coffee Subscription,794,42,0.0529,42.09,1,50.19,1.19
AD00001326,2023-07-09,google_ads,GS003,Competitor Conquesting,593,24,0.0405,30.29,0,0.0,0.0
AD00001327,2023-07-09,meta_ads,FB001,Prospecting — Interest,3959,75,0.019,41.93,2,76.23,1.82
AD00001328,2023-07-09,meta_ads,FB002,Retargeting — Site Visitors,2277,56,0.0248,23.69,2,93.37,3.94
AD00001329,2023-07-09,meta_ads,FB003,LAL — Top Customers,3675,52,0.0142,36.02,1,34.08,0.95
AD00001330,2023-07-09,meta_ads,IG001,Instagram — Story Ads,1488,18,0.0123,31.06,0,0.0,0.0
AD00001331,2023-07-10,google_ads,GS001,Brand Keywords,523,18,0.0344,20.48,1,47.95,2.34
AD00001332,2023-07-10,google_ads,GS002,Coffee Subscription,514,17,0.0331,37.15,1,45.0,1.21
AD00001333,2023-07-10,google_ads,GS003,Competitor Conquesting,333,15,0.045,33.97,0,0.0,0.0
AD00001334,2023-07-10,meta_ads,FB001,Prospecting — Interest,1928,17,0.009,35.41,0,0.0,0.0
AD00001335,2023-07-10,meta_ads,FB002,Retargeting — Site Visitors,1258,26,0.0208,25.25,0,0.0,0.0
AD00001336,2023-07-10,meta_ads,FB003,LAL — Top Customers,1461,33,0.0226,32.12,1,30.62,0.95
AD00001337,2023-07-10,meta_ads,IG001,Instagram — Story Ads,1709,23,0.0138,30.66,0,0.0,0.0
AD00001338,2023-07-11,google_ads,GS001,Brand Keywords,501,27,0.0539,20.4,1,36.95,1.81
AD00001339,2023-07-11,google_ads,GS002,Coffee Subscription,161,8,0.0497,19.19,0,0.0,0.0
AD00001340,2023-07-11,google_ads,GS003,Competitor Conquesting,186,9,0.0484,18.43,0,0.0,0.0
AD00001341,2023-07-11,meta_ads,FB001,Prospecting — Interest,2867,59,0.0207,31.92,1,48.58,1.52
AD00001342,2023-07-11,meta_ads,FB002,Retargeting — Site Visitors,2520,21,0.0085,21.8,0,0.0,0.0
AD00001343,2023-07-11,meta_ads,FB003,LAL — Top Customers,2269,38,0.0171,20.61,0,0.0,0.0
AD00001344,2023-07-11,meta_ads,IG001,Instagram — Story Ads,1262,19,0.0157,18.65,0,0.0,0.0
AD00001345,2023-07-12,google_ads,GS001,Brand Keywords,252,14,0.0556,25.02,0,0.0,0.0
AD00001346,2023-07-12,google_ads,GS002,Coffee Subscription,442,26,0.0588,34.2,1,32.91,0.96
AD00001347,2023-07-12,google_ads,GS003,Competitor Conquesting,549,17,0.031,20.41,0,0.0,0.0
AD00001348,2023-07-12,meta_ads,FB001,Prospecting — Interest,1937,44,0.0231,36.78,1,46.89,1.27
AD00001349,2023-07-12,meta_ads,FB002,Retargeting — Site Visitors,2595,36,0.0139,28.16,0,0.0,0.0
AD00001350,2023-07-12,meta_ads,FB003,LAL — Top Customers,968,8,0.0083,19.74,0,0.0,0.0
AD00001351,2023-07-12,meta_ads,IG001,Instagram — Story Ads,1919,24,0.0129,34.12,0,0.0,0.0
AD00001352,2023-07-13,google_ads,GS001,Brand Keywords,203,11,0.0542,21.45,0,0.0,0.0
AD00001353,2023-07-13,google_ads,GS002,Coffee Subscription,396,20,0.0505,34.13,0,0.0,0.0
AD00001354,2023-07-13,google_ads,GS003,Competitor Conquesting,277,11,0.0397,24.24,0,0.0,0.0
AD00001355,2023-07-13,meta_ads,FB001,Prospecting — Interest,2261,52,0.023,37.49,0,0.0,0.0
AD00001356,2023-07-13,meta_ads,FB002,Retargeting — Site Visitors,2207,50,0.0229,29.82,0,0.0,0.0
AD00001357,2023-07-13,meta_ads,FB003,LAL — Top Customers,1843,22,0.0121,33.12,0,0.0,0.0
AD00001358,2023-07-13,meta_ads,IG001,Instagram — Story Ads,2196,54,0.0248,35.26,2,64.84,1.84
AD00001359,2023-07-14,google_ads,GS001,Brand Keywords,715,36,0.0503,39.12,2,86.81,2.22
AD00001360,2023-07-14,google_ads,GS002,Coffee Subscription,552,27,0.0489,35.34,1,41.02,1.16
AD00001361,2023-07-14,google_ads,GS003,Competitor Conquesting,225,13,0.0578,22.85,0,0.0,0.0
AD00001362,2023-07-14,meta_ads,FB001,Prospecting — Interest,3632,51,0.0141,31.49,2,59.94,1.9
AD00001363,2023-07-14,meta_ads,FB002,Retargeting — Site Visitors,3088,35,0.0114,34.87,0,0.0,0.0
AD00001364,2023-07-14,meta_ads,FB003,LAL — Top Customers,2202,43,0.0197,30.77,1,35.99,1.17
AD00001365,2023-07-14,meta_ads,IG001,Instagram — Story Ads,2319,41,0.0179,29.32,1,51.34,1.75
AD00001366,2023-07-15,google_ads,GS001,Brand Keywords,313,16,0.0511,25.88,0,0.0,0.0
AD00001367,2023-07-15,google_ads,GS002,Coffee Subscription,643,37,0.0575,34.07,2,104.71,3.07
AD00001368,2023-07-15,google_ads,GS003,Competitor Conquesting,287,17,0.0592,34.06,0,0.0,0.0
AD00001369,2023-07-15,meta_ads,FB001,Prospecting — Interest,3153,56,0.018,33.49,2,100.27,2.99
AD00001370,2023-07-15,meta_ads,FB002,Retargeting — Site Visitors,2657,33,0.0126,36.54,0,0.0,0.0
AD00001371,2023-07-15,meta_ads,FB003,LAL — Top Customers,2904,47,0.0162,29.16,1,50.39,1.73
AD00001372,2023-07-15,meta_ads,IG001,Instagram — Story Ads,4509,44,0.0099,39.1,1,34.2,0.87
