item_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,line_total,cogs
OI00003075,O00001837,C001593,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00003076,O00001838,C001594,P008,Reusable Brew Bag,equipment,2,12.99,0.15,22.08,6.4
OI00003077,O00001839,C001594,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00003078,O00001839,C001594,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00003079,O00001840,C001595,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003080,O00001840,C001595,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003081,O00001840,C001595,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003082,O00001840,C001595,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00003083,O00001841,C001598,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00003084,O00001842,C001600,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.0,53.98,19.6
OI00003085,O00001842,C001600,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003086,O00001843,C001602,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00003087,O00001844,C001603,P008,Reusable Brew Bag,equipment,1,12.99,0.15,11.04,3.2
OI00003088,O00001844,C001603,P004,Cold Brew Starter Kit,equipment,1,34.99,0.15,29.74,12.0
OI00003089,O00001844,C001603,P004,Cold Brew Starter Kit,equipment,1,34.99,0.15,29.74,12.0
OI00003090,O00001845,C001605,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00003091,O00001845,C001605,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00003092,O00001845,C001605,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00003093,O00001846,C001608,P008,Reusable Brew Bag,equipment,1,12.99,0.2,10.39,3.2
OI00003094,O00001847,C001609,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00003095,O00001847,C001609,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003096,O00001847,C001609,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003097,O00001848,C001610,P002,Dark Roast Espresso,whole_bean,2,21.99,0.2,35.18,14.4
OI00003098,O00001849,C001611,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00003099,O00001850,C001612,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00003100,O00001851,C001613,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.2,21.59,9.8
OI00003101,O00001852,C001614,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00003102,O00001853,C001615,P001,Morning Ritual Blend,whole_bean,1,18.99,0.1,17.09,6.5
OI00003103,O00001853,C001615,P004,Cold Brew Starter Kit,equipment,1,34.99,0.1,31.49,12.0
OI00003104,O00001854,C001615,P006,Decaf House Blend,whole_bean,1,17.99,0.15,15.29,6.2
OI00003105,O00001855,C001615,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003106,O00001855,C001615,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003107,O00001856,C001615,P002,Dark Roast Espresso,whole_bean,2,21.99,0.2,35.18,14.4
OI00003108,O00001857,C001616,P001,Morning Ritual Blend,whole_bean,1,18.99,0.15,16.14,6.5
OI00003109,O00001858,C001617,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00003110,O00001859,C001618,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00003111,O00001860,C001619,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003112,O00001860,C001619,P004,Cold Brew Starter Kit,equipment,3,34.99,0.0,104.97,36.0
OI00003113,O00001861,C001619,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00003114,O00001861,C001619,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00003115,O00001861,C001619,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00003116,O00001862,C001619,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00003117,O00001863,C001619,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00003118,O00001864,C001619,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003119,O00001865,C001619,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,3,22.99,0.0,68.97,25.2
OI00003120,O00001866,C001619,P005,Subscription Box — 2 bags/mo,subscription,3,38.99,0.2,93.58,40.5
OI00003121,O00001867,C001619,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003122,O00001867,C001619,P003,Single Origin Ethiopia,whole_bean,3,26.99,0.0,80.97,29.4
OI00003123,O00001868,C001619,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003124,O00001869,C001619,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003125,O00001870,C001619,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00003126,O00001871,C001620,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00003127,O00001872,C001622,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00003128,O00001872,C001622,P008,Reusable Brew Bag,equipment,3,12.99,0.0,38.97,9.6
OI00003129,O00001873,C001623,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00003130,O00001874,C001625,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00003131,O00001875,C001627,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,3,22.99,0.0,68.97,25.2
OI00003132,O00001876,C001627,P006,Decaf House Blend,whole_bean,1,17.99,0.15,15.29,6.2
OI00003133,O00001877,C001628,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00003134,O00001878,C001629,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003135,O00001879,C001630,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00003136,O00001879,C001630,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00003137,O00001879,C001630,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003138,O00001880,C001631,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.2,18.39,8.4
OI00003139,O00001881,C001632,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00003140,O00001882,C001634,P001,Morning Ritual Blend,whole_bean,3,18.99,0.0,56.97,19.5
OI00003141,O00001883,C001635,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00003142,O00001883,C001635,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00003143,O00001883,C001635,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00003144,O00001884,C001636,P006,Decaf House Blend,whole_bean,1,17.99,0.2,14.39,6.2
OI00003145,O00001884,C001636,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.2,21.59,9.8
OI00003146,O00001884,C001636,P008,Reusable Brew Bag,equipment,1,12.99,0.2,10.39,3.2
OI00003147,O00001885,C001637,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003148,O00001885,C001637,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00003149,O00001885,C001637,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00003150,O00001886,C001637,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00003151,O00001886,C001637,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00003152,O00001887,C001638,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.15,33.14,13.5
OI00003153,O00001888,C001639,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00003154,O00001889,C001639,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00003155,O00001890,C001639,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00003156,O00001891,C001639,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003157,O00001892,C001640,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00003158,O00001893,C001640,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00003159,O00001893,C001640,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003160,O00001893,C001640,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00003161,O00001894,C001640,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00003162,O00001895,C001641,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00003163,O00001896,C001642,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003164,O00001897,C001644,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00003165,O00001897,C001644,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00003166,O00001898,C001645,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00003167,O00001899,C001647,P006,Decaf House Blend,whole_bean,1,17.99,0.1,16.19,6.2
OI00003168,O00001899,C001647,P001,Morning Ritual Blend,whole_bean,1,18.99,0.1,17.09,6.5
OI00003169,O00001899,C001647,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.1,48.58,19.6
OI00003170,O00001900,C001648,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003171,O00001901,C001649,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00003172,O00001902,C001650,P004,Cold Brew Starter Kit,equipment,1,34.99,0.15,29.74,12.0
OI00003173,O00001902,C001650,P006,Decaf House Blend,whole_bean,1,17.99,0.15,15.29,6.2
OI00003174,O00001903,C001651,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003175,O00001903,C001651,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,3,22.99,0.0,68.97,25.2
OI00003176,O00001904,C001652,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.1,24.29,9.8
OI00003177,O00001904,C001652,P001,Morning Ritual Blend,whole_bean,1,18.99,0.1,17.09,6.5
OI00003178,O00001904,C001652,P008,Reusable Brew Bag,equipment,2,12.99,0.1,23.38,6.4
OI00003179,O00001905,C001654,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00003180,O00001905,C001654,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00003181,O00001906,C001654,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00003182,O00001906,C001654,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00003183,O00001907,C001654,P006,Decaf House Blend,whole_bean,1,17.99,0.2,14.39,6.2
OI00003184,O00001907,C001654,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.2,31.19,13.5
OI00003185,O00001907,C001654,P004,Cold Brew Starter Kit,equipment,1,34.99,0.2,27.99,12.0
OI00003186,O00001908,C001654,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00003187,O00001908,C001654,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,3,22.99,0.0,68.97,25.2
OI00003188,O00001909,C001654,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00003189,O00001910,C001655,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.15,22.94,9.8
OI00003190,O00001910,C001655,P008,Reusable Brew Bag,equipment,1,12.99,0.15,11.04,3.2
OI00003191,O00001911,C001656,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00003192,O00001912,C001658,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00003193,O00001913,C001659,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00003194,O00001914,C001660,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003195,O00001914,C001660,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00003196,O00001914,C001660,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00003197,O00001914,C001660,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00003198,O00001915,C001661,P008,Reusable Brew Bag,equipment,1,12.99,0.1,11.69,3.2
OI00003199,O00001915,C001661,P004,Cold Brew Starter Kit,equipment,1,34.99,0.1,31.49,12.0
OI00003200,O00001915,C001661,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.1,35.09,13.5
OI00003201,O00001916,C001662,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003202,O00001917,C001663,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.2,36.78,16.8
OI00003203,O00001918,C001664,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00003204,O00001919,C001664,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00003205,O00001919,C001664,P001,Morning Ritual Blend,whole_bean,3,18.99,0.0,56.97,19.5
OI00003206,O00001919,C001664,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00003207,O00001919,C001664,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00003208,O00001920,C001665,P002,Dark Roast Espresso,whole_bean,2,21.99,0.2,35.18,14.4
OI00003209,O00001921,C001666,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00003210,O00001922,C001667,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00003211,O00001922,C001667,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00003212,O00001923,C001667,P001,Morning Ritual Blend,whole_bean,1,18.99,0.15,16.14,6.5
OI00003213,O00001923,C001667,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.15,33.14,13.5
OI00003214,O00001924,C001669,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003215,O00001925,C001670,P004,Cold Brew Starter Kit,equipment,1,34.99,0.15,29.74,12.0
OI00003216,O00001925,C001670,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.15,33.14,13.5
OI00003217,O00001926,C001671,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00003218,O00001927,C001671,P002,Dark Roast Espresso,whole_bean,2,21.99,0.1,39.58,14.4
OI00003219,O00001928,C001671,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00003220,O00001929,C001671,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.0,53.98,19.6
OI00003221,O00001930,C001672,P004,Cold Brew Starter Kit,equipment,2,34.99,0.2,55.98,24.0
OI00003222,O00001930,C001672,P008,Reusable Brew Bag,equipment,1,12.99,0.2,10.39,3.2
OI00003223,O00001930,C001672,P008,Reusable Brew Bag,equipment,1,12.99,0.2,10.39,3.2
OI00003224,O00001931,C001673,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003225,O00001932,C001674,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.1,20.69,8.4
OI00003226,O00001932,C001674,P004,Cold Brew Starter Kit,equipment,1,34.99,0.1,31.49,12.0
OI00003227,O00001933,C001674,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00003228,O00001934,C001674,P004,Cold Brew Starter Kit,equipment,1,34.99,0.2,27.99,12.0
OI00003229,O00001934,C001674,P001,Morning Ritual Blend,whole_bean,2,18.99,0.2,30.38,13.0
OI00003230,O00001935,C001674,P008,Reusable Brew Bag,equipment,1,12.99,0.2,10.39,3.2
OI00003231,O00001935,C001674,P001,Morning Ritual Blend,whole_bean,3,18.99,0.2,45.58,19.5
OI00003232,O00001935,C001674,P008,Reusable Brew Bag,equipment,2,12.99,0.2,20.78,6.4
OI00003233,O00001935,C001674,P004,Cold Brew Starter Kit,equipment,1,34.99,0.2,27.99,12.0
OI00003234,O00001936,C001674,P002,Dark Roast Espresso,whole_bean,1,21.99,0.15,18.69,7.2
OI00003235,O00001936,C001674,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.15,45.88,19.6
OI00003236,O00001936,C001674,P002,Dark Roast Espresso,whole_bean,2,21.99,0.15,37.38,14.4
OI00003237,O00001936,C001674,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.15,22.94,9.8
OI00003238,O00001937,C001674,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.2,21.59,9.8
OI00003239,O00001938,C001674,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.2,36.78,16.8
OI00003240,O00001938,C001674,P001,Morning Ritual Blend,whole_bean,1,18.99,0.2,15.19,6.5
OI00003241,O00001938,C001674,P001,Morning Ritual Blend,whole_bean,2,18.99,0.2,30.38,13.0
OI00003242,O00001939,C001674,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00003243,O00001940,C001674,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003244,O00001941,C001676,P008,Reusable Brew Bag,equipment,1,12.99,0.1,11.69,3.2
OI00003245,O00001941,C001676,P006,Decaf House Blend,whole_bean,1,17.99,0.1,16.19,6.2
OI00003246,O00001941,C001676,P006,Decaf House Blend,whole_bean,1,17.99,0.1,16.19,6.2
OI00003247,O00001942,C001677,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003248,O00001942,C001677,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00003249,O00001942,C001677,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00003250,O00001943,C001677,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.1,24.29,9.8
OI00003251,O00001944,C001677,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00003252,O00001945,C001677,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.1,35.09,13.5
OI00003253,O00001945,C001677,P004,Cold Brew Starter Kit,equipment,2,34.99,0.1,62.98,24.0
OI00003254,O00001946,C001677,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00003255,O00001946,C001677,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003256,O00001947,C001678,P001,Morning Ritual Blend,whole_bean,1,18.99,0.15,16.14,6.5
OI00003257,O00001947,C001678,P008,Reusable Brew Bag,equipment,1,12.99,0.15,11.04,3.2
OI00003258,O00001948,C001679,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003259,O00001949,C001680,P006,Decaf House Blend,whole_bean,1,17.99,0.15,15.29,6.2
OI00003260,O00001950,C001681,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00003261,O00001951,C001682,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00003262,O00001951,C001682,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00003263,O00001951,C001682,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00003264,O00001952,C001683,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00003265,O00001952,C001683,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00003266,O00001953,C001683,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00003267,O00001954,C001683,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.15,39.08,16.8
OI00003268,O00001955,C001683,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003269,O00001956,C001683,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00003270,O00001957,C001683,P001,Morning Ritual Blend,whole_bean,1,18.99,0.1,17.09,6.5
OI00003271,O00001957,C001683,P001,Morning Ritual Blend,whole_bean,2,18.99,0.1,34.18,13.0
OI00003272,O00001957,C001683,P001,Morning Ritual Blend,whole_bean,1,18.99,0.1,17.09,6.5
OI00003273,O00001958,C001683,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00003274,O00001958,C001683,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00003275,O00001959,C001683,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.1,24.29,9.8
OI00003276,O00001959,C001683,P004,Cold Brew Starter Kit,equipment,1,34.99,0.1,31.49,12.0
OI00003277,O00001960,C001683,P001,Morning Ritual Blend,whole_bean,3,18.99,0.0,56.97,19.5
OI00003278,O00001961,C001683,P004,Cold Brew Starter Kit,equipment,2,34.99,0.1,62.98,24.0
OI00003279,O00001962,C001684,P002,Dark Roast Espresso,whole_bean,1,21.99,0.15,18.69,7.2
OI00003280,O00001963,C001685,P002,Dark Roast Espresso,whole_bean,2,21.99,0.2,35.18,14.4
OI00003281,O00001963,C001685,P008,Reusable Brew Bag,equipment,1,12.99,0.2,10.39,3.2
OI00003282,O00001964,C001686,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00003283,O00001965,C001687,P002,Dark Roast Espresso,whole_bean,3,21.99,0.15,56.07,21.6
OI00003284,O00001965,C001687,P002,Dark Roast Espresso,whole_bean,1,21.99,0.15,18.69,7.2
OI00003285,O00001966,C001688,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00003286,O00001967,C001688,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00003287,O00001967,C001688,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00003288,O00001968,C001688,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.0,53.98,19.6
OI00003289,O00001968,C001688,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00003290,O00001969,C001688,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.0,53.98,19.6
OI00003291,O00001970,C001688,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003292,O00001970,C001688,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003293,O00001970,C001688,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00003294,O00001971,C001688,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00003295,O00001972,C001689,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00003296,O00001972,C001689,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003297,O00001972,C001689,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00003298,O00001973,C001690,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00003299,O00001974,C001691,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.15,22.94,9.8
OI00003300,O00001975,C001692,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00003301,O00001976,C001693,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00003302,O00001976,C001693,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00003303,O00001976,C001693,P004,Cold Brew Starter Kit,equipment,3,34.99,0.0,104.97,36.0
OI00003304,O00001977,C001694,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00003305,O00001978,C001695,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.1,70.18,27.0
OI00003306,O00001979,C001696,P006,Decaf House Blend,whole_bean,1,17.99,0.1,16.19,6.2
OI00003307,O00001980,C001697,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00003308,O00001980,C001697,P004,Cold Brew Starter Kit,equipment,3,34.99,0.0,104.97,36.0
OI00003309,O00001980,C001697,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00003310,O00001981,C001697,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00003311,O00001982,C001698,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00003312,O00001983,C001699,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00003313,O00001983,C001699,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00003314,O00001984,C001699,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00003315,O00001984,C001699,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00003316,O00001985,C001700,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
